x1coord, x2coord, x3coord, radius
-0.0155935866519304, -0.4591111614231968, -0.940312118503744, 0.04616103919301556, 0
-0.02552443610411646, -0.4113443429138945, -0.9407456798302607, 0.04530358655042598, 0
-0.04821676799881663, -0.4838339875066703, -0.9506548562712326, 0.04616103919301556, 0
-0.1024640669113877, -0.4324852279638284, -0.9379075604322334, 0.04513710681444242, 0
-0.09508448196944291, -0.4662187624112043, -0.9460494332979422, 0.04513710681444267, 0
-0.07677553132397827, -0.4037646453069698, -0.9472115020094629, 0.04513710681444242, 0
-0.2271873876198364, 0.1552319414429924, 0.6474761534826836, 0.04573086274276452, 0
-0.2755643647396491, 0.1461475839830607, 0.6676750757191988, 0.04573086274276452, 0
-0.3012302140601383, 0.1234627745942328, 0.6443560775503894, 0.04527845513855264, 0
-0.2157005085185337, 0.1290859901989898, 0.6132114941575296, 0.04573086274276452, 0
-0.2423059205216843, 0.1087578822638148, 0.5914981671997703, 0.0452784551385529, 0
-0.2874244998371591, 0.1024101573852589, 0.6054096759800902, 0.04527845513855264, 0
-0.4162519830625179, -0.616094453472868, -0.8955894787846514, 0.04640581057884987, 0
-0.4570173777432357, -0.6200536705441499, -0.854418753174035, 0.04424084188853003, 0
-0.4968316092276054, -0.6311864752396872, -0.869532033297119, 0.04424084188853003, 0
-0.503210441356938, -0.6403260644587094, -0.9188414405887281, 0.04353886501373486, 0
-0.4180571098450871, -0.6120304593981155, -0.9108165690650702, 0.04715667471411221, 0
-0.457865886813701, -0.639188548681484, -0.9459336472791378, 0.04353886501373486, 0
-0.3328503794624207, -0.5769899884944353, -0.45411917746958, 0.0448757360761908, 0
-0.3183531157304837, -0.5824295789309037, -0.4338478955404619, 0.04428708237446244, 0
-0.3777047369497083, -0.5811652433105976, -0.4578801283532508, 0.04471043649521933, 0
-0.3998984230646998, -0.5905082316155794, -0.4232677795311297, 0.04471043649521933, 0
-0.3307320087214913, -0.5876058664706338, -0.386396737945931, 0.04428708237446244, 0
-0.3467819571183127, -0.5840355029480755, -0.3759666899356065, 0.04535859894166728, 0
-0.3859807732657454, -0.5985244534553495, -0.3932387525574862, 0.04520646086476383, 0
-0.644310320224226, -0.05375341896314812, 0.6158356350374017, 0.0438728462120096, 0
-0.6110782524799168, -0.072150115483643, 0.6027963735184105, 0.0438728462120096, 0
-0.6054721820937666, -0.1077743423644798, 0.6027190080549273, 0.04467940509330988, 0
-0.6853712770488593, -0.08139160229224145, 0.6237103707958227, 0.04375570959649331, 0
-0.6833003956140808, -0.1180365924143098, 0.6211559949816432, 0.04375570959649331, 0
-0.6523185582453853, -0.1393697913026659, 0.6145269251858732, 0.04476242976995274, 0
-0.544173639661788, -0.2082462553210516, -0.8128497220642872, 0.04602488375520281, 0
-0.5865846564501976, -0.2182986701908404, -0.847674531175526, 0.04602488375520281, 0
-0.5844296598666359, -0.2530866762482365, -0.8634335080039977, 0.04792366416599972, 0
-0.5244693580075843, -0.2691633733741146, -0.8254040604089691, 0.04792366416599972, 0
-0.5679512854149339, -0.2739929764191894, -0.856546355140713, 0.04792366416599972, 0
-0.5094217783281364, -0.2280811758421221, -0.8181944717418707, 0.04792366416599972, 0
0.0211392852429063, 0.3226790572207368, -0.1183191661993868, 0.04638630886265494, 0
-0.02673357775729063, 0.3186928765034207, -0.1072204992205547, 0.0444135963943707, 0
0.02576816473001134, 0.3383089724591856, -0.1392169061890748, 0.04573734751597771, 0
-0.05474048937562719, 0.3212399706531825, -0.1388371387180056, 0.0444135963943707, 0
-0.008621808840194436, 0.358151305194003, -0.1533618129490489, 0.04573734751597771, 0
-0.04905647139735919, 0.3339322025770637, -0.1643799357131955, 0.04638630886265494, 0
-0.4978414568421082, 0.0984508209873633, 0.1804098534146282, 0.04687775617534129, 0
-0.4951595415501023, 0.09963667272894799, 0.1673852890359016, 0.04802744250488494, 0
-0.5352311206258655, 0.09024082406364847, 0.2110162940851957, 0.04331992260496632, 0
-0.5474058046352408, 0.1283713904028476, 0.1419661807499232, 0.04493120865238064, 0
-0.5820638600073175, 0.09701281626775647, 0.1858992145995091, 0.04331992260496632, 0
-0.5824021208170199, 0.1092120772964257, 0.1562410025262633, 0.04493120865238064, 0
0.4944093508472552, -0.1048740230417825, 0.2167730523296443, 0.04486978580417099, 0
0.481616530525791, -0.1393337802246782, 0.2305998740178914, 0.04618705364952338, 0
0.5288666023793963, -0.10095376997457, 0.186814311775782, 0.04486978580417099, 0
0.5029798408223363, -0.1860822265048594, 0.205736732224214, 0.04515692711252842, 0
0.4885865375324565, -0.179616603782337, 0.2109699722948554, 0.04618705364952336, 0
-0.0003708444909130523, 0.2841958034600187, -0.03996690338748955, 0.04501406131084353, 0
0.01064266137596451, 0.2814377263026052, -0.0404578557406842, 0.04659759325286207, 0
0.04817214919329865, 0.313061837345891, -0.08756351905173651, 0.04661941293321436, 0
-0.03644081439162715, 0.3068064997208675, -0.07061739711628105, 0.0444135963943707, 0
0.5217028706713992, -0.43293296756713, -0.9617302240320345, 0.04311368820333734, 0
0.5151938530652492, -0.4887443893335035, -0.9438131805801001, 0.04380765783878003, 0
0.4923789885114762, -0.4222233623992244, -0.9843364307185702, 0.04311368820333734, 0
0.4756059703986055, -0.5014158377895694, -0.9761892685652356, 0.04380765783878003, 0
0.4633625947767563, -0.4549870905956956, -1.000097781760961, 0.04380765783878003, 0
-0.6192340131603622, 0.2149364002238058, 0.4710682979335805, 0.04409766295326002, 0
-0.6512638290300101, 0.1768660112058423, 0.4501524058413518, 0.04652157605956776, 0
-0.6375423057193301, 0.2503439312161346, 0.4826145058925698, 0.04409766295325995, 0
-0.6697664072692983, 0.2607202856207967, 0.4761291549363917, 0.04409766295325995, 0
-0.709967661284019, 0.2281417292030058, 0.4693911518159035, 0.04512806097489452, 0
-0.6901957164561612, 0.1775210070061309, 0.4593267335866257, 0.04652157605956776, 0
-0.6872752515041525, 0.1967978328362527, 0.7529006720097616, 0.04528582563083373, 0
-0.7313376589645542, 0.2018938009658942, 0.7480025464499998, 0.04596618049568579, 0
-0.7591827269273831, 0.1668651879585775, 0.7305559746761057, 0.04596618049568579, 0
-0.6633441953052512, 0.1519232124793931, 0.7312393504161001, 0.04528582563083373, 0
-0.7186799066113904, 0.122340065301911, 0.6998108205749715, 0.04917870877740296, 0
-0.7348371418765011, 0.1254693468799315, 0.7062450210476107, 0.04763855055059565, 0
-0.9405814366094436, -0.1896311519951802, -0.07083406774464521, 0.04604735532095144, 0
-0.9433056334244982, -0.1618813955474691, -0.09322381244859948, 0.04604735532095144, 0
-0.9515017530267763, -0.1670675365478367, -0.1417838150151682, 0.04604735532095144, 0
-0.9492322335476452, -0.2019127096492963, -0.1597266018141313, 0.04604735532095144, 0
-0.949714426139125, -0.2362247263097309, -0.08660026986583556, 0.04604735532095144, 0
-0.9478415349212047, -0.24682455556472, -0.1190635784050925, 0.04604735532095144, 0
0.3067158320515089, 0.4283320178002923, -0.2508353282194112, 0.04458322393202885, 0
0.2496841842106565, 0.4340935345743127, -0.2570148570790937, 0.04588637929665799, 0
0.3153183806424311, 0.395792050968019, -0.2192846447690376, 0.04391978181783199, 0
0.2346166090789279, 0.4382210625434595, -0.2223548892537601, 0.04464275637936851, 0
0.2802333197285088, 0.3832649321122423, -0.1895037977802138, 0.04384543957033318, 0
0.2527944213937761, 0.398229341007556, -0.1851852500627828, 0.04384543957033318, 0
-0.3873712778768856, -0.5240653330207121, -0.6318142425384088, 0.04511574779439349, 0
-0.3715135215492072, -0.530792943952888, -0.6737156626050657, 0.04545940527448514, 0
-0.4212176744376498, -0.5017619163285433, -0.6237183989801444, 0.04511574779439349, 0
-0.435690511759658, -0.4628201238382457, -0.6591043863871906, 0.04737303024343582, 0
-0.4365164568656829, -0.4747954037245916, -0.6914556461652758, 0.04682496387241316, 0
-0.3908140457194611, -0.5094063442860343, -0.7102247919410772, 0.04640771757891267, 0
0.4796128341831165, 0.3186213673171905, -0.8082897141312145, 0.04656345840252307, 0
0.5081375098959028, 0.3038382691928588, -0.7517995813095124, 0.04656345840252307, 0
0.4823026313544002, 0.2686734960456829, -0.828288086232179, 0.04721326613189632, 0
0.5523006594117564, 0.2662498374641378, -0.808064439137944, 0.04498014547867894, 0
0.5081385231036523, 0.2592013623114077, -0.8340870076158381, 0.04561855328835573, 0
0.5446439899637086, 0.28937531115423, -0.7620990509879068, 0.04498014547867894, 0
-0.9140948844421438, -0.1753759090322733, 0.5506134740454263, 0.04667466693672914, 0
-0.894544376868195, -0.1526225872492443, 0.4914951257160134, 0.04667466693672914, 0
-0.9299244215891024, -0.2068548327501871, 0.5475948077537574, 0.04492437624564993, 0
-0.949103268055777, -0.2219068791749494, 0.4904594468434701, 0.04492437624564993, 0
-0.9349529405046806, -0.1850305166673973, 0.4610280940246861, 0.04601117687936256, 0
-0.2273450611235777, -0.02620152342059838, 0.2410082034234625, 0.0465507713416406, 0
-0.1825004145807033, -0.03053898028260828, 0.211907744977967, 0.0465507713416406, 0
-0.2546203917784805, 0.01744961176780899, 0.2250907075221387, 0.0465507713416406, 0
-0.2138845233111154, 0.04710995524904066, 0.2097581676906636, 0.04642112188491664, 0
-0.1752155646154172, 0.02238571356915803, 0.1992777044999556, 0.04642112188491664, 0
-0.505650027580883, -0.4889376743131874, 0.3969971588398724, 0.04564591593377887, 0
-0.539189531538158, -0.5267822742606326, 0.3839704456366955, 0.04564591593377887, 0
-0.5048579574454338, -0.4755580651050534, 0.4313756260391529, 0.04564591593377877, 0
-0.5086569302706394, -0.5051189298961377, 0.4565429360260579, 0.04564591593377877, 0
-0.5622682266586013, -0.5424036855201992, 0.4142375070637739, 0.04564591593377887, 0
-0.5476401350592975, -0.5412584425885969, 0.4480079500309997, 0.04564591593377887, 0
-0.3716662697250668, -0.4125898806308012, 0.1942431641626108, 0.04582023413430525, 0
-0.3986784939444999, -0.4365950043837741, 0.242465884413641, 0.04582023413430525, 0
-0.3830701576590241, -0.4308090660705509, 0.1593076724818776, 0.0458202341343053, 0
-0.4128830121268642, -0.4529118776168012, 0.2420015993298425, 0.0460751545164336, 0
-0.420765712389053, -0.4871217978616007, 0.2008380398517848, 0.0460751545164336, 0
-0.4084713576163013, -0.4555407119367763, 0.153005649012814, 0.0460751545164336, 0
0.818318686304715, -0.1663138714369164, -0.271109654157335, 0.04513212014840466, 0
0.8112137945649496, -0.1730279363675145, -0.2236520949416775, 0.04513212014840466, 0
0.8114045688275495, -0.2008434689644633, -0.2978874014693866, 0.04513212014840466, 0
0.8083291482946469, -0.242870855340349, -0.2750107726150537, 0.04361864721983882, 0
0.796652904441179, -0.2011054838414141, -0.2095363204424067, 0.04450960108799253, 0
0.8007503061684181, -0.2440328251629446, -0.2343244113866502, 0.04361864721983882, 0
0.05750448474860818, -0.2995091365916287, 0.2451770837920802, 0.04405399286386884, 0
0.02424169153277295, -0.2813598815646912, 0.2358322867871455, 0.04486868875855673, 0
-0.01449014684021609, -0.3132757538550787, 0.2142466090296438, 0.04640805741194154, 0
0.06833853889824147, -0.3443066768681758, 0.2304628083586347, 0.04405399286386884, 0
0.02891045707656544, -0.3650171813031269, 0.1973316809356026, 0.04606714755630048, 0
0.0152081636162529, -0.3578155094057793, 0.1895839032723673, 0.04640805741194154, 0
-0.3022760406680939, -0.2643778224226414, 0.2401086494206001, 0.04404214189250817, 0
-0.3295097972112705, -0.2718393736521608, 0.25702815294348, 0.04484043508601004, 0
-0.2895222033025945, -0.2875489071694748, 0.2197933386365756, 0.04404214189250817, 0
-0.3122089676982859, -0.3215606466653664, 0.208966262502107, 0.04479556472492284, 0
-0.3277535549921283, -0.3264710181415639, 0.2198907154632648, 0.04484043508601004, 0
-0.3326777954316352, -0.3029139881384004, 0.2535514147035682, 0.04484043508601004, 0
-0.4958162655210882, -0.3055360545094781, -0.8236861944057722, 0.04921241962691609, 0
-0.5373053079767766, -0.3359165824361833, -0.8235531319558054, 0.04846320533104526, 0
-0.5696295164364272, -0.3315124250887978, -0.8629147768111156, 0.04846320533104526, 0
-0.577228981240007, -0.3104202929899622, -0.867330581306922, 0.0484632053310456, 0
0.6147360144263937, 0.2151316441402925, -0.1335651569937936, 0.04374426519384254, 0
0.6290304501396543, 0.2231808721047699, -0.1726919665867252, 0.04374426519384254, 0
0.5753335939120352, 0.2351361694951159, -0.1193562488998079, 0.04403189434966136, 0
0.5595284298423374, 0.2624288488492997, -0.1417533195910873, 0.04427059086843776, 0
0.5871393522494425, 0.2512031700198408, -0.2061157260002429, 0.0465025157358585, 0
0.5746940942649624, 0.2638751713825329, -0.1954812422934464, 0.04535029062008131, 0
0.2455730926166608, -0.6215487643017871, -0.1257579502438945, 0.04589378067518289, 0
0.1835148075953594, -0.611154862371753, -0.1265574535419712, 0.047380970695445, 0
0.2386459501011629, -0.6795440018726542, -0.1616198423803332, 0.04516547697904293, 0
0.1872478706631205, -0.6835361385743789, -0.1618025336935165, 0.04516547697904293, 0
0.2566252061214338, -0.636481280817719, -0.144431463906399, 0.04589378067518263, 0
0.177094019351685, -0.6148607153000092, -0.130572859977394, 0.047380970695445, 0
0.1681600229335115, -0.6666404348371302, -0.1429239046118692, 0.04534530220443818, 0
0.8130727352015015, -0.1256652404478493, -0.9166841782048558, 0.04398297429939792, 0
0.7885098771462083, -0.09234692483989945, -0.9276543293416373, 0.04398297429939792, 0
0.799244692680428, -0.1665280766968101, -0.9225315491430263, 0.04377417219618235, 0
0.7500717113493427, -0.09990889641317739, -0.9486545382116288, 0.04441805130422265, 0
0.7609013226338965, -0.174476725558203, -0.9396680099730603, 0.04377417219618235, 0
0.7322345786704049, -0.1379691757782968, -0.9490989412123312, 0.04441805130422265, 0
0.7596484757850677, -0.3506336074330018, -0.2191304457571732, 0.04360781859302915, 0
0.7470255905977886, -0.3476918244570484, -0.1799487556561942, 0.04360781859302915, 0
0.7292415607936709, -0.3834127447905604, -0.1592454397522636, 0.04333062772293698, 0
0.7500098902884419, -0.3867352248241449, -0.2437162591770267, 0.04360781859302915, 0
0.7247255646893804, -0.4211139543864786, -0.2211862471354266, 0.04360781859302915, 0
0.7148360583178681, -0.4166901707326117, -0.1840100700140209, 0.04333062772293698, 0
0.6358022860854493, -0.04176841860456885, 0.0828012486462905, 0.04395781354296002, 0
0.6110906220060703, -0.005028308741637897, 0.09786340770024832, 0.04395781354296002, 0
0.6314157684622378, -0.07483954137132519, 0.09452859022213642, 0.04412183822117222, 0
0.5957680050526992, -0.08666861281855119, 0.1278090487011403, 0.04439874474225058, 0
0.579646147039619, -0.01338808374555454, 0.1300875143441854, 0.04439874474225067, 0
0.5731942918829486, -0.05103124573483848, 0.1440050755433127, 0.04439874474225067, 0
0.4214217721558132, -0.07557415889273726, 0.2530421557484043, 0.04504659007405434, 0
0.4670679307008292, -0.06221463349184263, 0.2226287866094288, 0.04486978580417099, 0
0.4104116439828751, -0.134104399111158, 0.2426646000076596, 0.04885996400547579, 0
0.4131852830026567, -0.1361799399423768, 0.2444991847587084, 0.04865580378245782, 0
-0.5458113623724943, -0.3882269111836221, 0.6101843456519473, 0.04396014427993035, 0
-0.5655622948342757, -0.3656511303539984, 0.6148807359824938, 0.04396014427993035, 0
-0.6165233126634703, -0.3788303956694716, 0.6192779966124657, 0.04396014427993035, 0
-0.2922523592539331, -0.4104076583685953, -0.9930419998232596, 0.04303554054074633, 0
-0.2832064986921141, -0.4508326220536122, -0.992116734368953, 0.04303554054074633, 0
-0.3098959335884979, -0.4784951389905352, -0.9886427565031456, 0.04303554054074633, 0
-0.3616340502216662, -0.4265449617489255, -0.9950520079924565, 0.04303554054074633, 0
-0.3519055576897817, -0.4680116593087414, -0.9913487085881407, 0.04303554054074633, 0
-0.3351264346145568, -0.4013037688450056, -0.9991631794913166, 0.04303554054074633, 0
0.391979658962559, -0.0944824316278689, -0.9869789110314433, 0.04682523037270336, 0
0.4356801350485048, -0.1264222877668584, -1.000832194552444, 0.04527256851670649, 0
0.3754140553384065, -0.09965477336079259, -0.9939951079950776, 0.0465794977926724, 0
0.4260216941770436, -0.1751787519345489, -0.9906277979142267, 0.04527256851670649, 0
0.3561109926553957, -0.1521423123625723, -1.008051460789592, 0.04488060381981334, 0
0.3798992459216251, -0.1838053660139695, -0.9962163111067326, 0.04488060381981334, 0
-0.6125271209950011, 0.5455410096998513, 0.6103314601956517, 0.04834121698590911, 0
-0.6239533610977753, 0.5081879887240136, 0.5759283384481336, 0.04834121698590911, 0
-0.5782666181787047, 0.46536384318513, 0.6419990524958052, 0.04575592417939634, 0
-0.5965110036628696, 0.461197761380972, 0.5910381378442812, 0.04575592417939634, 0
-0.624287187791463, 0.4758180471589347, 0.5805858203235106, 0.04893932616886629, 0
0.2480814645862859, -0.7588443911012733, -0.4382379290546058, 0.04376366971737827, 0
0.2426863785277681, -0.75866823561972, -0.4780845234242921, 0.04376366971737827, 0
0.2043066173491352, -0.7571848428575392, -0.4079817146259707, 0.04509996191009522, 0
0.1678012177555971, -0.7607889856758916, -0.4278145110160196, 0.04528600404117711, 0
0.2011133168955996, -0.7599729787345377, -0.4976992465093337, 0.04515050854036921, 0
0.1625968865384444, -0.7724680497162473, -0.4644422334318222, 0.04515050854036923, 0
-0.0928796807808293, 0.2191395485163457, 0.9319758850935211, 0.0449907420806219, 0
-0.09026480168902232, 0.1822585542764774, 0.8918933023419104, 0.0449907420806219, 0
-0.06490900270091009, 0.2563475590763365, 0.9114209899783522, 0.0449907420806219, 0
-0.04736318094136801, 0.225754541743526, 0.9032981626597334, 0.0449907420806219, 0
-0.07228145001608689, 0.2603928956193992, 0.8630392560089708, 0.0449907420806219, 0
-0.1017071966593357, 0.2395060623209297, 0.8463103189336545, 0.0449907420806219, 0
-0.1308314282516585, 0.2191051834662841, 0.871699528841235, 0.0449907420806219, 0
-0.1196050911564891, 0.2038189607943655, 0.9119520720217634, 0.0449907420806219, 0
-0.7875145251266341, 0.53747405042792, 0.8903012328012828, 0.04650496998124859, 0
-0.7706738031378435, 0.5603097466453769, 0.8613767415991604, 0.04516495144496122, 0
-0.7708731589157222, 0.5023560475372889, 0.8714067616609791, 0.04750500142451393, 0
-0.7885151289667803, 0.5746503031156542, 0.8388525433579553, 0.04516495144496122, 0
-0.7760673600069229, 0.5423832488662548, 0.8059583198964595, 0.04461062879321679, 0
-0.790477611075297, 0.5234929497072821, 0.7965833202855487, 0.04461062879321679, 0
-0.7832879040848557, 0.4823814572403979, 0.8447106190250119, 0.04991437236983516, 0
-0.578026409820497, 0.426818596576627, 0.7300886933635197, 0.04483508544049281, 0
-0.5707265621545556, 0.397249902346997, 0.6900658125603342, 0.04483508544049281, 0
-0.5645912258951092, 0.410367969395498, 0.6549453535267026, 0.0451044399246946, 0
0.7598492386257502, -0.2390381256966994, -0.1092240737788046, 0.04368150581851674, 0
0.7661678926607723, -0.2045140495568558, -0.08872910449512859, 0.04368150581851674, 0
0.7387654275830067, -0.1983503608280686, -0.04114559026740536, 0.04566653793973872, 0
0.7233563268787571, -0.2172374835482602, -0.02916161401086043, 0.04599791975745965, 0
0.7327851225495069, -0.2723112535960881, -0.04377504803494401, 0.04450026632799026, 0
0.7513690929914286, -0.273079802259079, -0.09001152872357478, 0.0436815058185168, 0
0.6630491600721826, -0.4230374465804329, -0.792380074034424, 0.04530860229349237, 0
0.6468056226037319, -0.4278471461271082, -0.7689661343627493, 0.04591677885212927, 0
0.6075255661202099, -0.4714418183365877, -0.7889729603645185, 0.0443919031710384, 0
0.637129960022439, -0.4115278112157602, -0.8440709242280459, 0.0435305794999374, 0
0.6130658926456091, -0.4190400874562396, -0.8499539259005932, 0.04353057949993739, 0
0.5981984559371643, -0.4590924510463928, -0.8348527880180266, 0.04353057949993739, 0
0.8560721153316656, 0.0638638175651291, -0.6308274244111112, 0.04559610167190236, 0
0.8032418521407636, 0.04702356694308021, -0.6137622258800154, 0.04571796983973238, 0
0.8830292829801247, 0.04749364700576217, -0.6183305544242951, 0.04443963883574302, 0
0.8809156094844262, 0.02078707588192829, -0.5743407237821689, 0.0442979337621898, 0
0.8338992319788257, 0.008977332835498633, -0.5614109351539984, 0.0442979337621898, 0
0.8084401853653269, 0.02212289302741346, -0.5723691176024052, 0.0443303836931452, 0
-0.3743822131279353, -0.1490517323746269, 0.3618154277337809, 0.0450209735757145, 0
-0.3655579852428512, -0.1820564185973844, 0.3366148866932711, 0.0450209735757145, 0
-0.3852177408316044, -0.1047251123998363, 0.3379369889298769, 0.0450209735757145, 0
-0.3655123554069764, -0.1049684078703772, 0.3056294368522584, 0.04408545602338584, 0
-0.3435081867848184, -0.1400364524536729, 0.295753767971696, 0.04408545602338584, 0
-0.3507799013846108, -0.1726517613877225, 0.3019680483800336, 0.0450209735757145, 0
0.5204664296305317, -0.5081441323500078, -0.02747287124515735, 0.04415350614271165, 0
0.4791948720348861, -0.518104878239008, -0.006218961359721838, 0.04415350614271165, 0
0.5279104973826833, -0.5113999932536742, -0.04653732162710453, 0.04517338815901317, 0
0.4436641370033239, -0.5336162729727082, -0.03571030505116617, 0.04456257435739822, 0
0.4566021602572837, -0.5543569353807172, -0.06076078449427967, 0.04517338815901317, 0
0.5089691168679883, -0.5470618626426541, -0.07653293010619458, 0.04517338815901317, 0
-0.91657596350635, -0.3198936602588207, 0.5688075254156317, 0.0441302776084375, 0
-0.9378175910579796, -0.2779505090308196, 0.5587899015517893, 0.0441302776084375, 0
