x1coord, x2coord, x3coord, x4coord, n1, n2, n3, attrib1, attrib2
-0.1448617061903038, 5.006448174823404, -4.296626968357844, 0.2566665003784586, 0, 0, 0, 2, 409
0.9805572015483326, 6.029962406575925, -5.175953340208087, 0.3239854133928444, 0, 0, 0, 2, 173
1.187015675843875, 6.475163022803636, -5.006766628561639, 0.2503429847515259, 0, 0, 0, 2, 150
-0.1513782986392497, 5.00646833284945, -4.29832974128372, 0.2583254473935847, 0, 0, 0, 2, 409
-0.6676930722923196, 6.981996110361925, -4.483684393708943, 0.3402449765723675, 0, 0, 0, 2, 30
1.001657421576194, 6.033865135929855, -5.16881030142669, 0.3272002076719825, 0, 0, 0, 2, 173
-0.5170068295127186, 6.076732844972673, -3.311038036590715, 0.2684713772834376, 0, 0, 0, 2, 378
-0.2104937445871912, 6.996353432448749, -4.1409711162647, 0.2963597140188453, 0, 0, 0, 2, 48
-0.1694250199785096, 5.974595670003275, -3.41188397956073, 0.2450960399046436, 0, 0, 0, 2, 288
-0.3899536446248497, 6.518351978625821, -3.398264236890717, 0.2681761202503155, 0, 0, 0, 2, 318
-0.7244040485065245, 7.001028973725425, -4.221033875776416, 0.3197284767106139, 0, 0, 0, 2, 45
-0.2019949676757379, 5.587059893132601, -3.394710232488963, 0.2069399185740627, 0, 0, 0, 2, 265
-0.002638840858842096, 6.088653782015292, -5.331114417821969, 0.2878874950872128, 0, 0, 0, 2, 251
-0.3109062803636821, 6.352501392222928, -3.402915864495883, 0.2639206496356181, 0, 0, 0, 2, 308
-0.5287644524492983, 7.020681871904695, -3.965201210367539, 0.256069964081414, 0, 0, 0, 2, 66
-0.4784496484322729, 6.972882494732632, -4.796157521475897, 0.2692251769776042, 0, 0, 0, 2, 2
-0.1940824951394878, 6.984969453030422, -4.928953651418361, 0.231691665385484, 0, 0, 0, 2, 72
1.080853884282278, 5.773737361436605, -5.189192417906386, 0.2864683984356973, 0, 0, 0, 2, 196
-0.6658416676952157, 5.060211222690843, -3.747765609079004, 0.2369783261809765, 0, 0, 0, 2, 394
-0.07053426849408009, 6.990829539219175, -4.2576415459684, 0.3090856370425273, 0, 0, 0, 2, 121
-0.08507001170335975, 6.994047613930086, -4.593655827649241, 0.2540679436361188, 0, 0, 0, 2, 125
1.311640793325385, 5.650146641783833, -5.138939221076078, 0.3192527271036271, 0, 0, 0, 2, 230
0.8298140051448635, 5.682094796592075, -5.264738640899814, 0.2269597531587952, 0, 0, 0, 2, 195
0.6168839786313329, 5.513008053131484, -5.316641093676115, 0.1973185912901524, 0, 0, 0, 2, 237
1.361534186189547, 6.052343285188436, -5.02930353370439, 0.3608990160352745, 0, 0, 0, 2, 223
-0.622907985535345, 5.0538542461961, -3.779570457320458, 0.2288509019793057, 0, 0, 0, 2, 395
0.7455580000544587, 6.344418714366215, -5.197773490412774, 0.3079606349632833, 0, 0, 0, 2, 147
-0.4081692898673133, 5.001599052599241, -4.40693093860164, 0.271942264825023, 0, 0, 0, 2, 425
-0.2896001305318529, 7.00107113274151, -4.108281603640313, 0.3156774850831921, 0, 0, 0, 2, 51
-0.4515140738954604, 5.004978527219669, -4.306357849711929, 0.2961138116646119, 0, 0, 0, 2, 424
-0.643776676427865, 5.01492531395286, -4.126342195646813, 0.2818332031551563, 0, 0, 0, 2, 417
1.231013506957392, 5.788326113075565, -5.138965164203611, 0.3221264248126219, 0, 0, 0, 2, 198
0.5861329059154909, 6.600714743554163, -5.208888121329373, 0.2396656006303777, 0, 0, 0, 2, 207
0.7942067160483922, 5.55030795527559, -5.286811116089847, 0.1923884095867785, 0, 0, 0, 2, 235
0.4363516702903004, 6.487402205845638, -5.258266714732905, 0.2513015246947083, 0, 0, 0, 2, 130
0.4027329064492348, 6.622682804881581, -5.252010984063752, 0.2164176137149224, 0, 0, 0, 2, 205
0.879284453761332, 6.685724942642058, -5.09651590305236, 0.2466482197754291, 0, 0, 0, 2, 211
1.344128355389713, 6.110686784450451, -5.022502778317659, 0.3455927604223465, 0, 0, 0, 2, 223
-0.4061632156919153, 5.626403690041582, -3.317701378621259, 0.1911432631917133, 0, 0, 0, 2, 259
0.4026022876407139, 6.587698382711764, -5.255561740580822, 0.2252087126496142, 0, 0, 0, 2, 205
-0.3351634487611066, 6.524665323991924, -3.40930818399322, 0.2802854083649155, 0, 0, 0, 2, 320
-0.297913705465114, 5.980858912261501, -3.384467549974363, 0.2347927881382663, 0, 0, 0, 2, 284
